사용년월	승차역	하차역	사용자	이용인원
201502	222	205	일반	32
201502	222	205	일반	1544
201502	222	206	일반	274
201502	222	206	장애인	47
201502	222	206	일반	19
201502	222	206	청소년	143
201502	222	206	일반	1082
201502	222	206	장애인	5
201502	222	206	경로	9
201502	222	206	일반	2441
201502	222	206	경로	240
201502	222	207	청소년	107
201502	222	207	일반	7
201502	222	207	청소년	1
201502	222	207	일반	337
201502	222	207	장애인	17
201502	222	207	경로	114
201502	222	207	일반	600
201502	222	207	장애인	3
201502	222	207	경로	7
201502	222	207	일반	1999
201502	222	208	일반	1569
201502	222	208	일반	2
201502	222	208	일반	519
201502	222	208	장애인	39
201502	222	208	경로	138
201502	222	208	장애인	5
201502	222	208	경로	2
201502	222	208	일반	4162
201502	222	208	청소년	1
201502	222	208	일반	26
201502	222	208	청소년	303
201502	222	209	일반	1237
201502	222	209	일반	357
201502	222	209	장애인	17
201502	222	209	경로	48
201502	222	209	일반	10
201502	222	209	장애인	4
201502	222	209	경로	2
201502	222	209	일반	3537
201502	222	209	청소년	1
201502	222	209	청소년	173
201502	222	210	일반	1089
201502	222	210	일반	1
201502	222	210	경로	1
201502	222	210	일반	478
201502	222	210	장애인	73
201502	222	210	경로	229
201502	222	210	장애인	5
201502	222	210	경로	10
201502	222	210	일반	4208
201502	222	210	청소년	1
201502	222	210	일반	43
201502	222	210	청소년	183
201502	222	211	청소년	308
201502	222	211	청소년	1
201502	222	211	일반	1
201502	222	211	일반	1022
201502	222	211	장애인	134
201502	222	211	경로	488
201502	222	211	일반	2529
201502	222	211	장애인	14
201502	222	211	일반	51
201502	222	211	일반	7903
201502	222	211	경로	41
201502	222	212	일반	7
201502	222	212	청소년	4
201502	222	212	일반	4233
201502	222	212	장애인	246
201502	222	212	경로	621
201502	222	212	청소년	1739
201502	222	212	일반	11072
201502	222	212	장애인	23
201502	222	212	경로	33
201502	222	212	일반	30806
201502	222	212	일반	214
201502	222	213	일반	5413
201502	222	213	일반	2310
201502	222	213	장애인	259
201502	222	213	경로	972
201502	222	213	일반	153
201502	222	213	장애인	75
201502	222	213	경로	23
201502	222	213	일반	18471
201502	222	213	일반	2
201502	222	213	청소년	871
201502	222	214	청소년	3564
201502	222	214	청소년	5
201502	222	214	일반	22
201502	222	214	경로	12
201502	222	214	일반	7597
201502	222	214	장애인	429
201502	222	214	경로	1301
201502	222	214	일반	258
201502	222	214	청소년	2
201502	222	214	일반	49955
201502	222	214	경로	97
201502	222	214	장애인	60
201502	222	214	일반	17130
201502	222	215	장애인	96
201502	222	215	일반	1
201502	222	215	장애인	1
201502	222	215	경로	1
201502	222	215	일반	2272
201502	222	215	일반	15607
201502	222	215	경로	674
201502	222	215	일반	102
201502	222	215	청소년	1004
201502	222	215	경로	55
201502	222	215	장애인	56
201502	222	215	일반	3358
201502	222	216	일반	19
201502	222	216	경로	2375
201502	222	216	장애인	1
201502	222	216	경로	20
201502	222	216	일반	17176
201502	222	216	장애인	813
201502	222	216	청소년	8
201502	222	216	청소년	7279
201502	222	216	일반	482
201502	222	216	일반	116883
201502	222	216	경로	183
201502	222	216	장애인	129
201502	222	216	일반	31741
201502	222	216	청소년	6
201502	222	217	일반	4
201502	222	217	청소년	2531
201502	222	217	청소년	3
201502	222	217	일반	4548
201502	222	217	장애인	239
201502	222	217	경로	1176
201502	222	217	일반	133
201502	222	217	일반	9771
201502	222	217	장애인	99
201502	222	217	경로	94
201502	222	217	일반	34467
201502	222	217	청소년	2
201502	222	218	청소년	1172
201502	222	218	일반	48
201502	222	218	장애인	205
201502	222	218	일반	2715
201502	222	218	일반	4
201502	222	218	경로	1
201502	222	218	장애인	23
201502	222	218	경로	57
201502	222	218	일반	19892
201502	222	218	청소년	2
201502	222	218	일반	5173
201502	222	218	경로	686
201502	222	219	경로	181
201502	222	219	경로	2082
201502	222	219	장애인	690
201502	222	219	일반	11710
201502	222	219	경로	6
201502	222	219	청소년	2
201502	222	219	청소년	4562
201502	222	219	일반	13
201502	222	219	청소년	3
201502	222	219	일반	87067
201502	222	219	장애인	152
201502	222	219	일반	363
201502	222	219	일반	22687
201502	222	220	일반	18158
201502	222	220	경로	3485
201502	222	220	일반	8
201502	222	220	경로	2
201502	222	220	일반	8158
201502	222	220	장애인	1058
201502	222	220	청소년	1
201502	222	220	청소년	2
201502	222	220	청소년	3393
201502	222	220	일반	58711
201502	222	220	경로	247
201502	222	220	장애인	122
201502	222	220	일반	309
201502	222	221	일반	5
201502	222	221	경로	2456
201502	222	221	청소년	3
201502	222	221	경로	4
201502	222	221	일반	5176
201502	222	221	장애인	785
201502	222	221	일반	9420
201502	222	221	장애인	117
201502	222	221	경로	134
201502	222	221	일반	96
201502	222	221	일반	33333
201502	222	221	청소년	962
201502	222	222	일반	3126
201502	222	222	일반	39
201502	222	222	장애인	3
201502	222	222	일반	1105
201502	222	222	장애인	393
201502	222	222	경로	1009
201502	222	222	청소년	3
201502	222	222	일반	3
201502	222	222	장애인	27
201502	222	222	경로	39
201502	222	222	일반	8492
201502	222	222	청소년	568
201502	222	223	경로	3432
201502	222	223	장애인	663
201502	222	223	일반	3836
201502	222	223	경로	1
201502	222	223	일반	17
201502	222	223	청소년	2279
201502	222	223	일반	11036
201502	222	223	장애인	78
201502	222	223	경로	276
201502	222	223	일반	30018
201502	222	223	일반	207
201502	222	223	청소년	1
201502	222	224	경로	1781
201502	222	224	청소년	1
201502	222	224	일반	2
201502	222	224	경로	1
201502	222	224	일반	3244
201502	222	224	장애인	375
201502	222	224	일반	145
201502	222	224	청소년	1562
201502	222	224	일반	25978
201502	222	224	경로	112
201502	222	224	장애인	39
201502	222	224	일반	6887
201502	222	225	경로	2
201502	222	225	청소년	2878
201502	222	225	일반	5
201502	222	225	일반	2944
201502	222	225	장애인	404
201502	222	225	경로	1514
201502	222	225	일반	131
201502	222	225	일반	7425
201502	222	225	장애인	48
201502	222	225	경로	141
201502	222	225	일반	27429
201502	222	225	청소년	3
201502	222	226	일반	18149
201502	222	226	청소년	2
201502	222	226	일반	12
201502	222	226	일반	9859
201502	222	226	장애인	751
201502	222	226	경로	2616
201502	222	226	일반	323
201502	222	226	장애인	160
201502	222	226	경로	188
201502	222	226	일반	71375
201502	222	226	청소년	5
201502	222	226	청소년	3355
201502	222	227	경로	2
201502	222	227	일반	5191
201502	222	227	장애인	469
201502	222	227	일반	6
201502	222	227	청소년	1643
201502	222	227	장애인	72
201502	222	227	경로	76
201502	222	227	일반	38047
201502	222	227	청소년	1
201502	222	227	일반	142
201502	222	227	경로	1421
201502	222	227	일반	10273
201502	222	228	일반	22118
201502	222	228	경로	2
201502	222	228	일반	9352
201502	222	228	장애인	934
201502	222	228	경로	3380
201502	222	228	일반	9
201502	222	228	장애인	116
201502	222	228	경로	171
201502	222	228	일반	73747
201502	222	228	청소년	2
201502	222	228	일반	402
201502	222	228	청소년	2513
201502	222	229	경로	1790
201502	222	229	장애인	2
201502	222	229	일반	3
201502	222	229	경로	1
201502	222	229	일반	2462
201502	222	229	장애인	538
201502	222	229	일반	6505
201502	222	229	장애인	75
201502	222	229	경로	38
201502	222	229	일반	230
201502	222	229	청소년	828
201502	222	229	일반	20872
201502	222	230	일반	78304
201502	222	230	장애인	975
201502	222	230	청소년	1
201502	222	230	일반	10137
201502	222	230	경로	3336
201502	222	230	장애인	3
201502	222	230	일반	9
201502	222	230	일반	25999
201502	222	230	경로	186
201502	222	230	청소년	3
201502	222	230	일반	533
201502	222	230	장애인	216
201502	222	230	청소년	2992
201502	222	231	일반	2150
201502	222	231	장애인	344
201502	222	231	경로	1226
201502	222	231	청소년	611
201502	222	231	장애인	83
201502	222	231	경로	51
201502	222	231	일반	231
201502	222	231	일반	16717
201502	222	231	일반	6660
201502	222	232	일반	1
201502	222	232	경로	5
201502	222	232	일반	5842
201502	222	232	장애인	557
201502	222	232	일반	411
201502	222	232	청소년	1462
201502	222	232	일반	17005
201502	222	232	장애인	45
201502	222	232	경로	107
201502	222	232	일반	46569
201502	222	232	경로	1381
201502	222	233	경로	1089
201502	222	233	일반	8781
201502	222	233	일반	3
201502	222	233	일반	1826
201502	222	233	장애인	325
201502	222	233	일반	238
201502	222	233	청소년	462
201502	222	233	장애인	34
201502	222	233	경로	35
201502	222	233	일반	14284
201502	222	234	일반	3933
201502	222	234	경로	1
201502	222	234	장애인	243
201502	222	234	경로	946
201502	222	234	청소년	1363
201502	222	234	일반	141
201502	222	234	장애인	63
201502	222	234	경로	41
201502	222	234	일반	31960
201502	222	234	청소년	1
201502	222	234	일반	8431
201502	222	234	일반	1
201502	222	235	청소년	235
201502	222	235	경로	301
201502	222	235	장애인	78
201502	222	235	일반	1
201502	222	235	일반	996
201502	222	235	일반	1581
201502	222	235	장애인	27
201502	222	235	경로	24
201502	222	235	일반	6977
201502	222	235	일반	22
201502	222	236	장애인	82
201502	222	236	청소년	166
201502	222	236	일반	1
201502	222	236	경로	1
201502	222	236	경로	390
201502	222	236	일반	1308
201502	222	236	일반	22
201502	222	236	장애인	6
201502	222	236	경로	23
201502	222	236	일반	5255
201502	222	236	일반	766
201502	222	237	일반	1358
201502	222	237	일반	642
201502	222	237	장애인	48
201502	222	237	경로	238
201502	222	237	장애인	7
201502	222	237	경로	6
201502	222	237	일반	4989
201502	222	237	일반	23
201502	222	237	청소년	311
201502	222	238	일반	50
201502	222	238	청소년	361
201502	222	238	청소년	2
201502	222	238	일반	3
201502	222	238	일반	1255
201502	222	238	장애인	103
201502	222	238	경로	250
201502	222	238	일반	2389
201502	222	238	장애인	25
201502	222	238	경로	10
201502	222	238	청소년	3
201502	222	238	일반	8767
201502	222	239	청소년	1888
201502	222	239	일반	18
201502	222	239	경로	1
201502	222	239	일반	2304
201502	222	239	경로	293
201502	222	239	장애인	155
201502	222	239	청소년	12
201502	222	239	일반	34
201502	222	239	청소년	2
201502	222	239	일반	16927
201502	222	239	경로	10
201502	222	239	장애인	15
201502	222	239	일반	7451
201502	222	240	경로	280
201502	222	240	일반	6
201502	222	240	장애인	1
201502	222	240	일반	1221
201502	222	240	장애인	73
201502	222	240	청소년	505
201502	222	240	일반	4120
201502	222	240	장애인	8
201502	222	240	경로	15
201502	222	240	일반	9956
201502	222	240	일반	48
201502	222	241	경로	84
201502	222	241	일반	41
201502	222	241	일반	403
201502	222	241	일반	3
201502	222	241	장애인	20
201502	222	241	일반	1734
201502	222	241	일반	3383
201502	222	241	경로	5
201502	222	241	청소년	354
201502	222	242	일반	414
201502	222	242	일반	155
201502	222	242	장애인	19
201502	222	242	경로	99
201502	222	242	장애인	5
201502	222	242	경로	2
201502	222	242	일반	1165
201502	222	242	일반	4
201502	222	242	청소년	102
201502	222	243	일반	3
201502	222	243	장애인	14
201502	222	243	일반	148
201502	222	243	경로	96
201502	222	243	청소년	69
201502	222	243	장애인	3
201502	222	243	일반	922
201502	222	243	일반	359
201502	222	243	경로	1
201502	222	244	일반	1
201502	222	244	일반	152
201502	222	244	장애인	38
201502	222	244	청소년	68
201502	222	244	일반	569
201502	222	244	장애인	16
201502	222	244	일반	1257
201502	222	244	일반	16
201502	222	244	경로	92
201502	222	245	일반	278
201502	222	245	일반	233
201502	222	245	장애인	43
201502	222	245	경로	74
201502	222	245	장애인	1
201502	222	245	경로	7
201502	222	245	일반	1179
201502	222	245	일반	3
201502	222	245	청소년	72
201502	222	250	경로	14
201502	222	250	일반	1
201502	222	250	일반	145
201502	222	250	장애인	24
201502	222	250	경로	135
201502	222	250	청소년	24
201502	222	250	일반	250
201502	222	250	일반	964
201502	222	250	일반	3
201502	222	246	장애인	3
201502	222	246	경로	1
201502	222	246	일반	73
201502	222	246	장애인	17
201502	222	246	경로	93
201502	222	246	청소년	18
201502	222	246	경로	2
201502	222	246	일반	548
201502	222	246	일반	8
201502	222	246	일반	224
201502	222	247	일반	66
201502	222	247	일반	45
201502	222	247	경로	18
201502	222	247	경로	1
201502	222	247	일반	154
201502	222	247	청소년	6
201502	222	248	일반	423
201502	222	248	장애인	77
201502	222	248	청소년	382
201502	222	248	일반	978
201502	222	248	장애인	4
201502	222	248	경로	7
201502	222	248	일반	3652
201502	222	248	일반	13
201502	222	248	경로	219
201502	222	249	일반	464
201502	222	249	장애인	83
201502	222	249	경로	323
201502	222	249	일반	1
201502	222	249	청소년	267
201502	222	249	장애인	2
201502	222	249	경로	57
201502	222	249	일반	4435
201502	222	249	일반	43
201502	222	249	일반	1282
201502	223	201	일반	247
201502	223	201	청소년	1
201502	223	201	일반	81
201502	223	201	장애인	23
201502	223	201	경로	142
201502	223	201	장애인	5
201502	223	201	경로	12
201502	223	201	일반	1008
201502	223	201	일반	3
201502	223	201	청소년	16
201502	223	202	일반	135
201502	223	202	장애인	34
201502	223	202	일반	335
201502	223	202	청소년	11
201502	223	202	장애인	5
201502	223	202	경로	22
201502	223	202	일반	1347
201502	223	202	청소년	1
201502	223	202	일반	7
201502	223	202	경로	218
201502	223	203	일반	56
201502	223	203	일반	25
201502	223	203	장애인	9
201502	223	203	경로	87
201502	223	203	장애인	3
201502	223	203	일반	130
201502	223	203	일반	2
201502	223	203	청소년	5
201502	223	204	청소년	3
201502	223	204	장애인	5
201502	223	204	일반	16
201502	223	204	장애인	8
201502	223	204	경로	114
201502	223	204	일반	4
201502	223	204	경로	10
201502	223	204	일반	170
201502	223	204	일반	90
201502	223	205	일반	133
201502	223	205	일반	20
201502	223	205	장애인	10
201502	223	205	경로	76
201502	223	205	장애인	1
201502	223	205	경로	4
201502	223	205	일반	187
201502	223	205	일반	5
201502	223	205	청소년	6
201502	223	206	청소년	7
201502	223	206	장애인	9
201502	223	206	일반	32
201502	223	206	장애인	44
201502	223	206	경로	180
201502	223	206	일반	206
201502	223	206	일반	3
201502	223	206	경로	3
201502	223	206	일반	283
201502	223	207	일반	138
201502	223	207	일반	61
201502	223	207	장애인	12
201502	223	207	경로	109
201502	223	207	경로	7
201502	223	207	일반	379
201502	223	207	일반	6
201502	223	207	청소년	38
201502	223	208	일반	294
201502	223	208	일반	1
201502	223	208	일반	83
201502	223	208	장애인	26
201502	223	208	경로	106
201502	223	208	장애인	6
201502	223	208	경로	8
201502	223	208	일반	825
201502	223	208	일반	8
201502	223	208	청소년	62
201502	223	209	장애인	1
201502	223	209	일반	102
201502	223	209	장애인	10
201502	223	209	경로	49
201502	223	209	청소년	53
201502	223	209	경로	4
201502	223	209	일반	664
201502	223	209	일반	12
201502	223	209	일반	264
201502	223	210	일반	248
201502	223	210	청소년	48
201502	223	210	경로	177
201502	223	210	일반	113
201502	223	210	경로	4
201502	223	210	일반	924
201502	223	210	일반	3
201502	223	210	장애인	37
201502	223	210	장애인	2
201502	223	211	일반	418
201502	223	211	일반	236
201502	223	211	장애인	50
201502	223	211	경로	231
201502	223	211	장애인	37
201502	223	211	경로	15
201502	223	211	일반	1777
201502	223	211	일반	55
201502	223	211	청소년	31
201502	223	212	청소년	339
201502	223	212	일반	2
201502	223	212	일반	685
201502	223	212	경로	460
201502	223	212	일반	96
201502	223	212	장애인	38
201502	223	212	경로	21
201502	223	212	일반	4627
201502	223	212	장애인	73
201502	223	212	일반	2173
201502	223	213	경로	2
201502	223	213	일반	662
201502	223	213	장애인	251
201502	223	213	청소년	234
201502	223	213	일반	1878
201502	223	213	장애인	36
201502	223	213	경로	44
201502	223	213	일반	4812
201502	223	213	일반	101
201502	223	213	경로	632
201502	223	214	경로	1208
201502	223	214	일반	10
201502	223	214	경로	8
201502	223	214	일반	1311
201502	223	214	장애인	36
201502	223	214	청소년	1
201502	223	214	장애인	285
201502	223	214	경로	91
201502	223	214	일반	8703
201502	223	214	일반	78
201502	223	214	일반	3054
201502	223	214	청소년	792
201502	223	215	일반	815
201502	223	215	일반	407
201502	223	215	장애인	70
201502	223	215	경로	648
201502	223	215	일반	1
201502	223	215	장애인	16
201502	223	215	경로	61
201502	223	215	일반	3282
201502	223	215	일반	36
201502	223	215	청소년	309
201502	223	216	경로	1937
201502	223	216	일반	7
201502	223	216	청소년	1
201502	223	216	경로	4
201502	223	216	일반	2718
201502	223	216	장애인	364
201502	223	216	청소년	1181
201502	223	216	일반	5376
201502	223	216	장애인	47
201502	223	216	경로	144
201502	223	216	일반	146
201502	223	216	일반	18434
201502	223	217	일반	2119
201502	223	217	장애인	134
201502	223	217	경로	1097
201502	223	217	일반	987
201502	223	217	장애인	21
201502	223	217	경로	91
201502	223	217	일반	6385
201502	223	217	일반	70
201502	223	217	청소년	764
201502	223	218	일반	2
201502	223	218	장애인	1
201502	223	218	일반	592
201502	223	218	장애인	82
201502	223	218	청소년	443
201502	223	218	청소년	1
201502	223	218	경로	658
201502	223	218	일반	53
201502	223	218	일반	4502
201502	223	218	경로	102
201502	223	218	장애인	15
201502	223	218	일반	1344
201502	223	219	일반	130
201502	223	219	경로	1754
201502	223	219	일반	3
201502	223	219	경로	2
201502	223	219	일반	2466
201502	223	219	장애인	220
201502	223	219	청소년	1
201502	223	219	청소년	902
201502	223	219	일반	5307
201502	223	219	장애인	47
201502	223	219	경로	124
201502	223	219	청소년	2
201502	223	219	일반	17597
201502	223	220	청소년	876
201502	223	220	일반	3
201502	223	220	경로	1
201502	223	220	일반	2072
201502	223	220	장애인	460
201502	223	220	일반	106
201502	223	220	일반	5691
201502	223	220	장애인	71
201502	223	220	경로	248
201502	223	220	일반	15592
201502	223	220	경로	2871
201502	223	221	경로	14
201502	223	221	일반	2006
201502	223	221	장애인	514
201502	223	221	청소년	211
201502	223	221	일반	1
201502	223	221	일반	111
201502	223	221	장애인	58
201502	223	221	경로	199
201502	223	221	일반	13458
201502	223	221	일반	4743
201502	223	221	경로	2553
201502	223	222	경로	3030
201502	223	222	장애인	640
201502	223	222	일반	3948
201502	223	222	경로	2
201502	223	222	청소년	3
201502	223	222	청소년	2343
201502	223	222	일반	10
201502	223	222	일반	11289
201502	223	222	장애인	76
201502	223	222	경로	262
201502	223	222	일반	30199
201502	223	222	일반	176
201502	223	222	청소년	1
201502	223	223	장애인	24
201502	223	223	일반	1
201502	223	223	경로	1
201502	223	223	일반	351
201502	223	223	장애인	332
201502	223	223	경로	1366
201502	223	223	청소년	342
201502	223	223	경로	74
201502	223	223	일반	2567
201502	223	223	일반	23
201502	223	223	일반	1416
201502	223	224	일반	1325
201502	223	224	일반	387
201502	223	224	장애인	244
201502	223	224	경로	1868
201502	223	224	장애인	40
201502	223	224	경로	175
201502	223	224	일반	3627
201502	223	224	일반	45
201502	223	224	청소년	391
201502	223	225	일반	81
201502	223	225	경로	2366
201502	223	225	일반	4
201502	223	225	경로	3
201502	223	225	일반	888
201502	223	225	장애인	307
201502	223	225	청소년	1385
201502	223	225	일반	3069
201502	223	225	장애인	78
201502	223	225	일반	8072
201502	223	225	경로	117
201502	223	226	경로	19
201502	223	226	일반	2679
201502	223	226	청소년	1111
201502	223	226	경로	3599
201502	223	226	일반	3
201502	223	226	장애인	105
201502	223	226	경로	215
201502	223	226	일반	21236
201502	223	226	청소년	1
201502	223	226	일반	142
201502	223	226	장애인	571
201502	223	226	일반	6691
201502	223	227	일반	3067
201502	223	227	경로	4
201502	223	227	일반	1251
201502	223	227	장애인	182
201502	223	227	경로	1338
201502	223	227	청소년	1
201502	223	227	장애인	77
201502	223	227	경로	84
201502	223	227	일반	9832
201502	223	227	일반	79
201502	223	227	청소년	594
201502	223	228	경로	2883
201502	223	228	일반	5
201502	223	228	청소년	1
201502	223	228	경로	1
201502	223	228	일반	2466
201502	223	228	장애인	532
201502	223	228	청소년	1008
201502	223	228	일반	6954
201502	223	228	장애인	59
201502	223	228	경로	154
201502	223	228	일반	193
201502	223	228	일반	18380
201502	223	229	일반	828
201502	223	229	장애인	298
201502	223	229	경로	1660
201502	223	229	일반	4
201502	223	229	청소년	292
201502	223	229	장애인	50
201502	223	229	경로	40
201502	223	229	일반	6029
201502	223	229	일반	102
201502	223	229	일반	2487
201502	223	230	장애인	1
201502	223	230	일반	2
201502	223	230	일반	2578
201502	223	230	장애인	560
201502	223	230	경로	2876
201502	223	230	청소년	884
201502	223	230	일반	8512
201502	223	230	장애인	86
201502	223	230	경로	140
201502	223	230	일반	294
201502	223	230	일반	21226
201502	223	231	일반	2289
201502	223	231	장애인	1
201502	223	231	일반	545
201502	223	231	장애인	180
201502	223	231	경로	1087
201502	223	231	일반	156
201502	223	231	장애인	25
201502	223	231	경로	47
201502	223	231	일반	4475
201502	223	231	청소년	269
201502	223	232	청소년	338
201502	223	232	일반	1431
201502	223	232	경로	2
201502	223	232	장애인	325
201502	223	232	경로	1295
201502	223	232	일반	5231
201502	223	232	장애인	76
201502	223	232	경로	93
201502	223	232	일반	168
201502	223	232	일반	11029
201502	223	233	일반	220
201502	223	233	일반	527
201502	223	233	장애인	178
201502	223	233	경로	917
201502	223	233	청소년	110
201502	223	233	일반	3336
201502	223	233	장애인	29
201502	223	233	경로	22
201502	223	233	일반	4113
201502	223	234	일반	2336
201502	223	234	장애인	259
201502	223	234	경로	907
201502	223	234	일반	890
201502	223	234	장애인	20
201502	223	234	경로	67
201502	223	234	일반	8079
201502	223	234	일반	129
201502	223	234	청소년	376
201502	223	235	경로	1
201502	223	235	일반	289
201502	223	235	장애인	37
201502	223	235	청소년	81
201502	223	235	일반	615
201502	223	235	장애인	17
201502	223	235	경로	39
201502	223	235	일반	2117
201502	223	235	일반	26
201502	223	235	경로	365
201502	223	236	청소년	126
201502	223	236	일반	196
201502	223	236	일반	1653
201502	223	236	일반	1
201502	223	236	장애인	44
201502	223	236	경로	327
201502	223	236	일반	623
201502	223	236	경로	29
201502	223	236	일반	17
201502	223	236	장애인	25
201502	223	237	일반	591
201502	223	237	장애인	52
201502	223	237	경로	225
201502	223	237	일반	223
201502	223	237	장애인	21
201502	223	237	경로	22
201502	223	237	일반	1637
201502	223	237	일반	8
201502	223	237	청소년	79
201502	223	238	일반	289
201502	223	238	장애인	38
201502	223	238	경로	294
201502	223	238	청소년	114
201502	223	238	일반	793
201502	223	238	장애인	4
201502	223	238	경로	9
201502	223	238	일반	30
201502	223	238	일반	2554
201502	223	239	장애인	56
201502	223	239	청소년	1
201502	223	239	경로	388
201502	223	239	청소년	384
201502	223	239	장애인	5
201502	223	239	경로	28
201502	223	239	일반	3732
201502	223	239	일반	28
201502	223	239	일반	1483
201502	223	239	일반	409
201502	223	240	일반	231
201502	223	240	장애인	39
201502	223	240	경로	312
201502	223	240	청소년	135
201502	223	240	일반	942
201502	223	240	장애인	26
201502	223	240	경로	21
201502	223	240	일반	2452
201502	223	240	일반	23
201502	223	241	경로	2
201502	223	241	장애인	17
201502	223	241	일반	94
201502	223	241	경로	72
201502	223	241	일반	841
201502	223	241	일반	1
201502	223	241	청소년	61
201502	223	241	일반	372
201502	223	242	일반	129
201502	223	242	일반	25
201502	223	242	장애인	37
201502	223	242	청소년	12
201502	223	242	장애인	2
201502	223	242	경로	4
201502	223	242	일반	273
201502	223	242	일반	2
201502	223	242	경로	109
201502	223	243	청소년	12
201502	223	243	일반	43
201502	223	243	경로	51
201502	223	243	일반	7
201502	223	243	장애인	2
201502	223	243	일반	161
201502	223	243	경로	2
201502	223	243	일반	308
201502	223	243	장애인	8
201502	223	244	일반	288
201502	223	244	일반	28
201502	223	244	장애인	32
201502	223	244	경로	108
201502	223	244	청소년	33
201502	223	244	일반	200
201502	223	244	일반	1
201502	223	245	경로	86
201502	223	245	일반	55
201502	223	245	장애인	17
201502	223	245	일반	100
201502	223	245	경로	1
201502	223	245	일반	14
201502	223	245	일반	311
201502	223	245	청소년	5
201502	223	250	경로	154
201502	223	250	일반	2
201502	223	250	장애인	25
201502	223	250	일반	19
201502	223	250	일반	100
201502	223	250	일반	239
201502	223	250	경로	4
201502	223	250	청소년	1
201502	223	246	일반	2
201502	223	246	장애인	22
201502	223	246	일반	74
201502	223	246	일반	28
201502	223	246	일반	143
201502	223	246	경로	100
201502	223	247	청소년	1
201502	223	247	장애인	2
201502	223	247	일반	5
201502	223	247	경로	20
201502	223	247	일반	7
201502	223	247	일반	37
201502	223	247	경로	1
201502	223	248	경로	257
201502	223	248	일반	1118
201502	223	248	일반	1
201502	223	248	일반	133
201502	223	248	장애인	38
201502	223	248	일반	320
201502	223	248	일반	9
201502	223	248	경로	9
201502	223	248	장애인	3
201502	223	248	청소년	178
201502	223	249	일반	170
201502	223	249	장애인	41
201502	223	249	경로	270
201502	223	249	청소년	70
201502	223	249	일반	523
201502	223	249	장애인	16
201502	223	249	경로	6
201502	223	249	일반	1658
201502	223	249	일반	6
201502	224	201	일반	127
201502	224	201	일반	1
201502	224	201	일반	35
201502	224	201	장애인	4
201502	224	201	경로	92
201502	224	201	장애인	1
201502	224	201	경로	7
201502	224	201	일반	359
201502	224	201	청소년	4
201502	224	202	경로	101
201502	224	202	일반	135
201502	224	202	장애인	5
201502	224	202	청소년	11
201502	224	202	경로	2
201502	224	202	일반	457
201502	224	202	일반	1
201502	224	202	청소년	1
201502	224	202	일반	56
201502	224	202	장애인	1
201502	224	203	일반	5
201502	224	203	경로	1
201502	224	203	장애인	9
201502	224	203	경로	46
201502	224	203	일반	38
201502	224	203	경로	1
201502	224	203	일반	45
201502	224	203	청소년	1
201502	224	204	일반	9
201502	224	204	장애인	8
201502	224	204	일반	1
201502	224	204	일반	45
201502	224	204	경로	6
201502	224	204	일반	101
201502	224	204	경로	67
201502	224	205	일반	19
201502	224	205	장애인	2
201502	224	205	경로	38
201502	224	205	일반	188
201502	224	205	청소년	18
201502	224	205	경로	3
201502	224	205	장애인	1
201502	224	205	일반	2
201502	224	205	일반	111
201502	224	206	일반	91
201502	224	206	일반	23
201502	224	206	장애인	9
201502	224	206	경로	131
201502	224	206	장애인	1
201502	224	206	경로	5
201502	224	206	일반	211
201502	224	206	청소년	8
201502	224	207	장애인	34
201502	224	207	일반	19
201502	224	207	청소년	4
201502	224	207	경로	5
201502	224	207	일반	240
201502	224	207	일반	1
201502	224	207	경로	36
201502	224	207	일반	59
201502	224	208	일반	58
201502	224	208	장애인	10
201502	224	208	경로	50
201502	224	208	청소년	35
201502	224	208	일반	169
201502	224	208	장애인	1
201502	224	208	경로	3
201502	224	208	일반	449
201502	224	208	일반	1
201502	224	209	경로	3
201502	224	209	장애인	1
201502	224	209	경로	41
201502	224	209	일반	64
201502	224	209	청소년	34
201502	224	209	일반	531
201502	224	209	일반	5
201502	224	209	일반	235
201502	224	210	일반	174
201502	224	210	일반	37
201502	224	210	장애인	22
201502	224	210	청소년	25
201502	224	210	장애인	2
201502	224	210	경로	2
201502	224	210	일반	537
201502	224	210	일반	9
201502	224	210	경로	61
201502	224	211	청소년	29
201502	224	211	일반	115
201502	224	211	경로	165
201502	224	211	일반	6
201502	224	211	장애인	20
201502	224	211	경로	3
201502	224	211	일반	1164
201502	224	211	장애인	23
201502	224	211	일반	396
201502	224	212	일반	903
201502	224	212	청소년	1
201502	224	212	일반	365
201502	224	212	장애인	38
201502	224	212	경로	183
201502	224	212	장애인	23
201502	224	212	경로	5
201502	224	212	일반	3066
201502	224	212	일반	16
201502	224	212	청소년	182
201502	224	213	청소년	120
201502	224	213	장애인	42
201502	224	213	경로	11
201502	224	213	경로	284
201502	224	213	일반	410
201502	224	213	일반	890
201502	224	213	장애인	6
201502	224	213	일반	2772
201502	224	213	일반	34
201502	224	214	장애인	1
201502	224	214	일반	1
201502	224	214	경로	8
201502	224	214	일반	872
201502	224	214	장애인	94
201502	224	214	경로	609
201502	224	214	일반	1586
201502	224	214	장애인	13
201502	224	214	경로	27
201502	224	214	일반	5660
201502	224	214	일반	64
201502	224	214	청소년	248
201502	224	215	일반	420
201502	224	215	일반	395
201502	224	215	장애인	38
201502	224	215	경로	339
201502	224	215	일반	21
201502	224	215	장애인	27
201502	224	215	경로	38
201502	224	215	일반	2686
201502	224	215	청소년	197
201502	224	216	일반	141
